"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",203,931,4022,4482
"GM",0,0,0,7
"Tolerant",69,1630,2772,620
"Vulnerable",81,2223,13923,1256
"Unclassified",1051,623,4082,19926
