"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",19,3,82,235
"GM",2,336,19,19
"Tolerant",15,979,1309,522
"Vulnerable",784,1667,17555,8274
"Unclassified",486,366,6673,18556
