"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",143,2482,580,71,362
"GM",243,138148,99599,1910,14291
"Tolerant",260,129126,10787,473,3518
"Vulnerable",99,3347,1050,7457,23144
"Unclassified",602,18103,4646,10045,100152
