"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,2,3,3,25
"GM",0,11,34,10,68
"Tolerant",8,9,4,12,55
"Vulnerable",4,16,39,1129,712
"Unclassified",114,69,259,2172,5212
