"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",274,11,603,1095,1622
"GM",92,232,1449,450,12
"Tolerant",667,716,112241,15438,1581
"Vulnerable",722,91,10162,326543,50370
"Unclassified",674,29,2762,12203,120829
