"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",16412,722682,3049,51612
"Tolerant",706508,37675,1626,48478
"Vulnerable",4333,861,18105,6626
"Unclassified",50650,33618,156386,251085
