"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",14976,696329,8436,58162
"Tolerant",691545,59372,1410,42509
"Vulnerable",1645,2656,55063,119802
"Unclassified",44126,56497,37346,219832
