"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,2,1,25
"GM",0,0,1,11
"Tolerant",2,11,29,367
"Vulnerable",10,69,7490,14160
"Unclassified",142,261,10372,39782
