"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",11,2455,1776,42,52
"GM",16,12097,3248,558,524
"Tolerant",61,7219,3267,157,241
"Vulnerable",15,956,127,25018,12689
"Unclassified",55,2183,355,11294,33138
