"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,4,14,79
"GM",1,0,0,0
"Tolerant",6,1317,1130,750
"Vulnerable",0,324,51209,16271
"Unclassified",3,569,32844,78668
