"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,3,0,217
"GM",1,168,250,8,2958
"Tolerant",0,272,1433,28,5894
"Vulnerable",7,583,1125,76,72127
"Unclassified",66,1944,3353,394,57990
