"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,48,18,0,18
"GM",1242,28729,257657,354,1561
"Tolerant",190,256818,77647,534,1457
"Vulnerable",7,424,568,2603,158
"Unclassified",259,999,737,1046,50226
