"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3132,1247,1947,8381,4591
"GM",1926,68605,48700,5154,3580
"Tolerant",1887,46998,9339,3530,3008
"Vulnerable",14347,5233,6661,92767,16580
"Unclassified",10799,7647,9838,17995,57476
