"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",2,13,6,266
"Tolerant",14,241,24,268
"Vulnerable",52,186,2544,10382
"Unclassified",485,1655,21534,61993
