"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,3,0,0
"GM",2,160,187,278
"Tolerant",74,595,324,536
"Vulnerable",25,44,7559,25075
"Unclassified",149,212,17348,47095
