"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",437,888,1990,11822
"Tolerant",3016,40217,39134,73116
"Vulnerable",1336,17541,87826,134336
"Unclassified",4380,36215,78368,520248
