"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",551,1424,2609,7403
"GM",0,7,1,33
"Tolerant",3211,60951,35476,59019
"Vulnerable",2624,31468,108417,139884
"Unclassified",8751,61633,94536,432872
