"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",23363,5342,1189,7597,35431
"GM",7264,130428,4854,28117,9487
"Tolerant",1984,9168,3690,3816,2748
"Vulnerable",5050,21077,2600,21074,19684
"Unclassified",36957,9016,2038,36500,185224
