"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,10,3,30
"GM",0,82,27,11,70
"Tolerant",2,224,235,74,377
"Vulnerable",1,74,58,359,1067
"Unclassified",2,346,746,2561,17775
