"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,7,11,19,40
"GM",5,42180,55802,6216,5137
"Tolerant",9,51499,6890,2860,2750
"Vulnerable",15,8201,3042,50357,64332
"Unclassified",31,8106,3155,54508,122041
