"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",73,13,2,0,14
"GM",37358,63107,88930,1494,6714
"Tolerant",32299,52361,10146,1334,1694
"Vulnerable",951,868,515,35659,33373
"Unclassified",10225,8951,7042,31729,194503
