"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",99489,32737,9716,6,57974
"GM",12342,150101,46216,24,9279
"Tolerant",8135,78540,17103,0,9196
"Vulnerable",3,2,1,4,22
"Unclassified",40733,13422,8843,36,156043
