"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",467,10438,3748,455,9198
"GM",90,7893,6000,224,3411
"Tolerant",128,4659,2524,249,3337
"Vulnerable",35,253,201,377,626
"Unclassified",1860,8146,5566,1501,62169
