"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",89,9662,1014,11638,181
"GM",6,88734,12571,25218,773
"Tolerant",9,15817,1900,6053,131
"Vulnerable",1,36857,3266,54526,3544
"Unclassified",0,2321,656,2090,74039
