"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",48701,745530,46885,57655
"Tolerant",833756,229396,162685,73528
"Vulnerable",13715,179660,212094,55509
"Unclassified",35438,39148,39611,437778
