"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",23814,267,722730,13363,84509
"GM",6,8,282,314,63
"Tolerant",787014,1262,304314,124487,149043
"Vulnerable",7155,498,164938,187578,91300
"Unclassified",17500,122,53699,45819,431004
