"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",10,9,823,1905,1800
"GM",35,107,3892,3616,62
"Tolerant",1592,2087,91776,229562,18040
"Vulnerable",1499,4012,226245,176412,41851
"Unclassified",6136,138,105820,167718,393250
