"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",115,29,96,20
"GM",28959,23236,2731,6371
"Tolerant",28357,9367,2798,4336
"Vulnerable",3962,3202,102668,88167
"Unclassified",9653,4282,75390,154633
