"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",4,12,2,772
"Tolerant",12,70,1,888
"Vulnerable",57,77,19,47534
"Unclassified",93,189,42,78788
