"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1657,2790,566,869,3725
"GM",1047,55253,4669,10890,3552
"Tolerant",302,5806,1751,1309,819
"Vulnerable",1121,17542,1734,5189,6240
"Unclassified",8461,15031,3687,10339,116159
