"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",66,4,166,129,1444
"GM",1,0,3,9,89
"Tolerant",36,33,3838,442,5353
"Vulnerable",73,66,1546,7642,25486
"Unclassified",668,128,4480,18833,153229
