"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2814,7732,1213,4327
"Tolerant",8989,77226,36215,16648
"Vulnerable",2547,37865,120770,81370
"Unclassified",429,2732,7172,53544
