"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1734,9360,3202,483
"Tolerant",9049,60693,52407,3406
"Vulnerable",1087,28144,125885,10254
"Unclassified",208,1861,8243,145577
