"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",966,8599,1212,371
"GM",0,0,2,0
"Tolerant",8372,62526,40685,1991
"Vulnerable",1277,44825,88688,1696
"Unclassified",5471,23128,111965,59819
