"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",143,665,829,429,2743
"GM",468,48504,162160,2831,7470
"Tolerant",643,149722,124999,6681,19150
"Vulnerable",272,4329,11409,57203,38309
"Unclassified",1174,14843,20720,11609,242203
