"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",9,36,69,32
"GM",5,5,57,4
"Tolerant",8,204,266,44
"Vulnerable",75,364,40338,4313
"Unclassified",264,279,31999,35044
