"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",13,9,22,7,248
"GM",55,1486,574,460,851
"Tolerant",43,835,57,36,782
"Vulnerable",2,194,23,3890,623
"Unclassified",52,563,656,2191,171840
