"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",287,217,47,275
"GM",0,1,0,67
"Tolerant",1067,11083,86,536
"Vulnerable",13,244,3369,13
"Unclassified",43,222,87,54227
