"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,9
"GM",0,0,0,0,7
"Tolerant",0,0,0,0,27
"Vulnerable",0,0,11,1852,1070
"Unclassified",77,18,32,2185,32740
