"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3,3,0,2,1
"GM",1,4801,4036,129,538
"Tolerant",4,392,105,89,481
"Vulnerable",0,197,39,8380,4739
"Unclassified",147,925,391,7141,98757
