"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",26,9243,6326,1255,758
"GM",4,31705,44070,616,3215
"Tolerant",154,50530,12371,1421,1394
"Vulnerable",10,1932,987,31203,24814
"Unclassified",14,15146,6889,38313,143463
