"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",23760,14039,6913,6071,7261
"GM",8933,89948,38799,9497,5960
"Tolerant",4113,32343,9869,1323,1410
"Vulnerable",1570,10512,1414,24333,3420
"Unclassified",8563,4401,2178,3836,140201
