"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,3,14,14
"GM",0,13,39,45
"Tolerant",2,139,205,170
"Vulnerable",2,48,5104,2783
"Unclassified",25,526,23443,18016
