"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",10606,1398,1384,1,60897
"GM",1454,3557,1240,0,4319
"Tolerant",1804,2062,1126,3,6340
"Vulnerable",11919,1803,1251,1,105399
"Unclassified",34043,2648,2842,15,173976
