"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",18,271,149,1,1850
"GM",203,265120,321234,7,45919
"Tolerant",63,249616,43176,0,28325
"Vulnerable",0,15,1,0,38
"Unclassified",887,23445,15358,30,200918
