"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,13,43,16,288
"GM",134,17844,17499,2211,7814
"Tolerant",31,8790,30437,1284,7905
"Vulnerable",0,5,12,161,88
"Unclassified",273,7764,24854,147714,196647
