"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,86,83,54,533
"GM",119,37731,461610,9869,7445
"Tolerant",404,516804,382044,62418,13712
"Vulnerable",50,12911,46731,33369,4668
"Unclassified",56,9588,14417,12156,79883
