"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",8903,2262,6097,217,10101
"GM",2896,24271,27031,409,5335
"Tolerant",20401,106336,403287,5013,75486
"Vulnerable",446,1086,2381,6067,10571
"Unclassified",15674,9609,22494,3266,141503
