"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",74,294,153,1,405
"GM",123,160486,87941,246,78647
"Tolerant",126,100723,7718,259,26019
"Vulnerable",4,2068,872,598,41302
"Unclassified",128,27178,38482,626,414362
