"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",963,1215,1065,4099
"Tolerant",569,3199,2188,2045
"Vulnerable",237,612,5916,17184
"Unclassified",1071,1322,1948,125398
