"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",341,425,326,3325
"Tolerant",683,12096,7567,5358
"Vulnerable",580,9175,75652,46594
"Unclassified",2644,16950,48766,368565
