"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",378,237,689,841
"Tolerant",1071,5195,8464,7983
"Vulnerable",250,2622,197478,37345
"Unclassified",1718,1742,135014,198020
