"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",104,48,14,33,69
"GM",5,1738,325,19,230
"Tolerant",6,138,663,37,240
"Vulnerable",4,72,29,22215,5415
"Unclassified",133,399,186,7090,58020
