"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",6793,45814,6765,3561
"GM",0,0,0,1
"Tolerant",38317,83056,53992,24058
"Vulnerable",4401,45578,469729,166803
"Unclassified",1649,14755,167810,721400
