"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3752,41105,3770,12768
"Tolerant",44484,41757,23216,25910
"Vulnerable",1706,16405,194983,151864
"Unclassified",15003,56899,94254,1126606
