"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",7774,43030,3649,10492
"Tolerant",51830,61593,18286,24457
"Vulnerable",2703,25020,177959,110541
"Unclassified",7544,21873,120799,1166932
