"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",546781,54078,216511,248122,32813
"GM",6144,188193,88650,95766,421
"Tolerant",59874,71204,247412,79232,1270
"Vulnerable",32443,146752,116492,784703,1923
"Unclassified",21952,8,248,2902,307950
