"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,6,3,32,62
"GM",5,2607,4766,754,635
"Tolerant",2,4254,2343,1312,1710
"Vulnerable",5,853,2958,143775,23392
"Unclassified",33,1085,2230,19758,47478
