"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",11,113,242,239,593
"GM",131,14896,69240,4341,12071
"Tolerant",503,75873,179471,13464,42419
"Vulnerable",273,6765,18926,64600,71055
"Unclassified",420,10010,22316,45581,229923
