"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,3,3,73
"GM",0,1,0,4
"Tolerant",1,41,16,286
"Vulnerable",3,6,54,474
"Unclassified",5,36,165,1078
