"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,7,1,37
"GM",0,1,0,1
"Tolerant",20,11,2,193
"Vulnerable",0,1,43,360
"Unclassified",4,11,235,1321
