"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1177,793,513,4703
"Tolerant",2980,16491,4057,12154
"Vulnerable",808,4962,12976,29860
"Unclassified",5318,15512,18314,200036
