"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1241,840,1055,7147
"Tolerant",2334,13461,3923,18040
"Vulnerable",843,2031,18629,14357
"Unclassified",4089,9809,43722,189133
