"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",34330,1701,2052,1380
"Tolerant",67,5770,8318,637
"Vulnerable",1366,9267,113387,1895
"Unclassified",384,7,4647,105062
